total_purchases,avg_cart_value,total_time_spent,product_click,discount_counts,customer_id,cluster,pca1,pca2,pca1_3d,pca2_3d,pca3_3d,customer_segment
7.0,158.56,23.51,20.0,3.0,CM00169,0,-0.02752346319688976,1.8047117718061871,-0.02752346319688976,1.8047117718061871,-0.5936588638376578,High Spenders
15.0,137.78,50.63,17.0,4.0,CM00170,0,-0.4242124459011056,1.1781322641570973,-0.4242124459011056,1.1781322641570973,0.3085806644582726,High Spenders
21.0,30.98,26.79,13.0,6.0,CM00171,2,-1.7603606559647773,-0.45189899838709874,-1.7603606559647773,-0.45189899838709874,0.7338582647910832,Window Shoppers
30.0,29.82,7.04,10.0,10.0,CM00172,2,-3.2476328986622236,-0.6852868334001277,-3.2476328986622236,-0.6852868334001277,1.0656940935293324,Window Shoppers
7.0,172.89,38.87,32.0,5.0,CM00173,0,0.3882410113226199,1.516215933407841,0.3882410113226199,1.516215933407841,-0.7936559758208812,High Spenders
15.0,18.81,29.43,9.0,21.0,CM00174,2,-3.0082033281591865,-1.534390302244746,-3.0082033281591865,-1.534390302244746,-1.9573850332640734,Window Shoppers
8.0,141.08,21.56,23.0,0.0,CM00175,0,0.24550235569155562,1.6774993728065788,0.24550235569155562,1.6774993728065788,-0.0488575121133259,High Spenders
21.0,32.63,25.2,17.0,7.0,CM00176,2,-1.7677044580733523,-0.5745570621845679,-1.7677044580733523,-0.5745570621845679,0.592584270814809,Window Shoppers
13.0,164.82,30.77,18.0,3.0,CM00177,0,-0.40426512697809347,1.8075228166004362,-0.40426512697809347,1.8075228166004362,0.08564940114020235,High Spenders
5.0,33.67,101.79,33.0,1.0,CM00178,1,1.7279505655026866,-0.7693017939924968,1.7279505655026866,-0.7693017939924968,0.07869391600181794,Bargain Hunters
16.0,20.68,24.06,20.0,8.0,CM00179,2,-1.4544906450070805,-0.8138101508294797,-1.4544906450070805,-0.8138101508294797,-0.07314062079122197,Window Shoppers
3.0,33.29,90.84,43.0,0.0,CM00180,1,2.1100791739295985,-0.8227181502837412,2.1100791739295985,-0.8227181502837412,-0.04021678503651472,Bargain Hunters
28.0,13.48,21.47,29.0,17.0,CM00181,2,-3.072198411870631,-1.9179404620073368,-3.072198411870631,-1.9179404620073368,0.01620307449849338,Window Shoppers
21.0,18.88,9.09,16.0,9.0,CM00182,2,-2.286300860943619,-0.7967867506788449,-2.286300860943619,-0.7967867506788449,0.2569028557734885,Window Shoppers
4.0,59.32,70.28,43.0,1.0,CM00183,1,1.6547191568915087,-0.3672758923372476,1.6547191568915087,-0.3672758923372476,-0.21350019274633011,Bargain Hunters
27.0,47.71,8.71,10.0,9.0,CM00184,2,-2.8632601980614925,-0.30533416325936485,-2.8632601980614925,-0.30533416325936485,0.8548272583586713,Window Shoppers
17.0,26.38,8.28,16.0,13.0,CM00185,2,-2.415089095264379,-0.8972193524181982,-2.415089095264379,-0.8972193524181982,-0.7462255354794888,Window Shoppers
14.0,16.25,11.84,18.0,15.0,CM00186,2,-2.308153524979597,-1.2179435493249504,-2.308153524979597,-1.2179435493249504,-1.3115716764999275,Window Shoppers
3.0,50.27,104.14,56.0,2.0,CM00187,1,2.5284044732106263,-1.078539688311967,2.5284044732106263,-1.078539688311967,-0.2531367357051503,Bargain Hunters
7.0,176.65,40.0,24.0,2.0,CM00188,0,0.48921665898457173,1.9546895747096034,0.48921665898457173,1.9546895747096034,-0.3953248376836359,High Spenders
13.0,140.54,48.7,12.0,2.0,CM00189,0,-0.24133893272150067,1.5148061960808172,-0.24133893272150067,1.5148061960808172,0.3420631461270254,High Spenders
8.0,161.36,38.34,12.0,3.0,CM00190,0,-0.10489161990165548,1.9102396038370226,-0.10489161990165548,1.9102396038370226,-0.4276282458948452,High Spenders
15.0,34.02,5.24,10.0,3.0,CM00191,2,-1.4239527375737362,0.10684997165885898,-1.4239527375737362,0.10684997165885898,0.37141263742129865,Window Shoppers
18.0,23.67,9.89,9.0,6.0,CM00192,2,-1.9378994403816991,-0.3177139434483254,-1.9378994403816991,-0.3177139434483254,0.3255517576835524,Window Shoppers
14.0,164.18,27.6,28.0,3.0,CM00193,0,-0.22727114317796457,1.5827405528133363,-0.22727114317796457,1.5827405528133363,0.19701509882919618,High Spenders
5.0,72.58,73.91,53.0,1.0,CM00194,1,1.9628386308837995,-0.4232164387852602,1.9628386308837995,-0.4232164387852602,-0.09010972564859263,Bargain Hunters
5.0,144.26,24.5,17.0,3.0,CM00195,0,0.01934960814419106,1.673338431405998,0.01934960814419106,1.673338431405998,-0.7895931640024192,High Spenders
27.0,41.45,6.43,12.0,13.0,CM00196,2,-3.273362578909223,-0.712129445440649,-3.273362578909223,-0.712129445440649,0.3071201705418257,Window Shoppers
23.0,41.02,20.52,12.0,8.0,CM00197,2,-2.2297920222049754,-0.40277020709033867,-2.2297920222049754,-0.40277020709033867,0.6284085468133322,Window Shoppers
29.0,37.12,21.69,16.0,12.0,CM00198,2,-2.9626888008495516,-0.929864628573,-2.9626888008495516,-0.929864628573,0.7538354401478325,Window Shoppers
13.0,123.37,20.55,20.0,3.0,CM00199,0,-0.5774876511318967,1.1919582318302295,-0.5774876511318967,1.1919582318302295,0.10385832424478539,High Spenders
18.0,47.01,29.69,17.0,4.0,CM00200,2,-1.133595301533642,-0.12722267952633398,-1.133595301533642,-0.12722267952633398,0.676353868405414,Window Shoppers
8.0,77.02,74.75,46.0,0.0,CM00201,1,1.6581867516004718,-0.17963298576476627,1.6581867516004718,-0.17963298576476627,0.36062301336438884,Bargain Hunters
5.0,171.21,49.69,18.0,3.0,CM00202,0,0.4917582499208916,1.8976286661140598,0.4917582499208916,1.8976286661140598,-0.7040922018139553,High Spenders
18.0,13.08,27.73,19.0,9.0,CM00203,2,-1.6935857901246705,-1.0338257615431066,-1.6935857901246705,-1.0338257615431066,0.03711834241440814,Window Shoppers
3.0,39.74,114.54,47.0,1.0,CM00204,1,2.507346689458886,-1.0417167546046426,2.507346689458886,-1.0417167546046426,-0.06174685807570698,Bargain Hunters
10.0,125.23,26.15,21.0,4.0,CM00205,0,-0.34160418970526574,1.1351030302165543,-0.34160418970526574,1.1351030302165543,-0.3346799973294126,High Spenders
12.0,109.44,39.35,21.0,0.0,CM00206,0,0.11365385707031096,1.0537199029870525,0.11365385707031096,1.0537199029870525,0.5254253718003878,High Spenders
3.0,22.14,90.9,51.0,1.0,CM00207,1,2.226437679431997,-1.2427473989682842,2.226437679431997,-1.2427473989682842,-0.14591708327651395,Bargain Hunters
8.0,158.66,33.15,19.0,0.0,CM00208,0,0.3376403736591527,1.9594475134674623,0.3376403736591527,1.9594475134674623,-0.025368812354987672,High Spenders
7.0,150.0,37.19,15.0,1.0,CM00209,0,0.23270348688370351,1.831592320282184,0.23270348688370351,1.831592320282184,-0.24470481014777587,High Spenders
3.0,48.25,68.04,60.0,1.0,CM00210,1,2.185825045638643,-0.8846538848207778,2.185825045638643,-0.8846538848207778,-0.2876042866737079,Bargain Hunters
10.0,128.03,53.15,21.0,4.0,CM00211,0,0.08624803159997009,0.9963466907594728,0.08624803159997009,0.9963466907594728,-0.20312075881517555,High Spenders
10.0,49.38,42.7,21.0,0.0,CM00212,0,0.20683993105075837,0.13327732099958714,0.20683993105075837,0.13327732099958714,0.4196747039866468,High Spenders
11.0,184.22,49.69,14.0,2.0,CM00213,0,0.058888046590473565,2.1682083137263772,0.058888046590473565,2.1682083137263772,0.0618531465214054,High Spenders
5.0,23.24,107.05,55.0,0.0,CM00214,1,2.5606686567444794,-1.3826180589373154,2.5606686567444794,-1.3826180589373154,0.29659567056687336,Bargain Hunters
18.0,21.88,5.79,13.0,9.0,CM00215,2,-2.20243381609488,-0.6171828685276298,-2.20243381609488,-0.6171828685276298,-0.09767834319213677,Window Shoppers
12.0,120.23,43.81,23.0,2.0,CM00216,0,0.051100757663611475,1.0054220867680235,0.051100757663611475,1.0054220867680235,0.2592142347797176,High Spenders
9.0,104.03,22.15,11.0,4.0,CM00217,0,-0.6695818667543608,1.0709080695345798,-0.6695818667543608,1.0709080695345798,-0.44723252349231873,High Spenders
15.0,34.31,29.13,10.0,14.0,CM00218,2,-2.214071344185157,-0.8230139428332972,-2.214071344185157,-0.8230139428332972,-1.0201525383542644,Window Shoppers
3.0,74.57,96.94,64.0,3.0,CM00219,1,2.5938393453368875,-0.9021221716827714,2.5938393453368875,-0.9021221716827714,-0.4521281457161817,Bargain Hunters
11.0,160.44,37.63,22.0,1.0,CM00220,0,0.174829257309606,1.7754138710418057,0.174829257309606,1.7754138710418057,0.19010449421591394,High Spenders
4.0,36.2,72.94,55.0,2.0,CM00221,1,1.9111295997039324,-1.0782611032209062,1.9111295997039324,-1.0782611032209062,-0.2801680611844034,Bargain Hunters
9.0,135.66,21.01,24.0,2.0,CM00222,0,-0.027909711000150345,1.4198878381142546,-0.027909711000150345,1.4198878381142546,-0.2067190303026293,High Spenders
8.0,27.63,67.57,38.0,2.0,CM00223,1,1.0054072284567994,-0.85752297629275,1.0054072284567994,-0.85752297629275,0.1150803569641891,Bargain Hunters
12.0,50.69,111.24,43.0,0.0,CM00224,1,1.798503229198095,-0.8253148325071497,1.798503229198095,-0.8253148325071497,1.0189346489319233,Bargain Hunters
10.0,163.24,27.85,25.0,0.0,CM00225,0,0.29644265009140985,1.9033335927015682,0.29644265009140985,1.9033335927015682,0.16948683932153724,High Spenders
22.0,13.66,21.47,15.0,9.0,CM00226,2,-2.205320388157263,-0.9535871936910884,-2.205320388157263,-0.9535871936910884,0.43528993442313335,Window Shoppers
23.0,35.3,5.19,14.0,7.0,CM00227,2,-2.3138752429773106,-0.3617557212378802,-2.3138752429773106,-0.3617557212378802,0.7011175078283244,Window Shoppers
16.0,33.29,17.15,21.0,9.0,CM00228,2,-1.6161453857162702,-0.6649160302366686,-1.6161453857162702,-0.6649160302366686,-0.26384011304513316,Window Shoppers
21.0,41.19,24.12,16.0,16.0,CM00229,2,-2.752621287047389,-1.0456366940796893,-2.752621287047389,-1.0456366940796893,-0.664904537942252,Window Shoppers
23.0,31.58,17.31,11.0,11.0,CM00230,2,-2.644598064388882,-0.71569051646202,-2.644598064388882,-0.71569051646202,0.21342195817101856,Window Shoppers
12.0,107.93,57.8,26.0,3.0,CM00231,0,0.2329417753121329,0.5844311628488016,0.2329417753121329,0.5844311628488016,0.2170605466353005,High Spenders
16.0,18.82,26.7,26.0,6.0,CM00232,2,-1.0238565370044996,-0.8525699255722857,-1.0238565370044996,-0.8525699255722857,0.22812402334557783,Window Shoppers
6.0,131.58,25.53,17.0,2.0,CM00233,0,0.04537017954845205,1.5259904036064482,0.04537017954845205,1.5259904036064482,-0.5173562207178461,High Spenders
5.0,175.35,43.88,15.0,3.0,CM00234,0,0.3176932820846081,2.0671521142857086,0.3176932820846081,2.0671521142857086,-0.7450761174931569,High Spenders
15.0,195.79,25.57,23.0,4.0,CM00235,0,-0.5331803145955403,2.1101552620405784,-0.5331803145955403,2.1101552620405784,0.09968879506359309,High Spenders
18.0,44.95,17.99,22.0,13.0,CM00236,2,-2.1228652175856335,-0.8235744909803272,-2.1228652175856335,-0.8235744909803272,-0.6074791413424317,Window Shoppers
15.0,159.35,26.35,15.0,2.0,CM00237,0,-0.6147794087088688,1.859817421676178,-0.6147794087088688,1.859817421676178,0.42316084016456273,High Spenders
7.0,54.4,81.83,41.0,1.0,CM00238,1,1.5460066797359215,-0.5214461157297114,1.5460066797359215,-0.5214461157297114,0.177240949695985,Bargain Hunters
7.0,27.37,117.7,42.0,0.0,CM00239,1,2.1959780221083722,-1.1325428040017391,2.1959780221083722,-1.1325428040017391,0.5403146987894987,Bargain Hunters
12.0,105.46,46.84,19.0,3.0,CM00240,0,-0.15402315752575826,0.7751401287160151,-0.15402315752575826,0.7751401287160151,0.15391983763790318,High Spenders
4.0,195.46,50.05,24.0,3.0,CM00241,0,0.7946878731429355,2.151762465958695,0.7946878731429355,2.151762465958695,-0.8402538770544078,High Spenders
2.0,28.16,97.8,63.0,1.0,CM00242,1,2.780307675297012,-1.4470904456764495,2.780307675297012,-1.4470904456764495,-0.20978862561947073,Bargain Hunters
6.0,43.49,98.28,51.0,2.0,CM00243,1,2.0533127211854336,-1.0776606276419938,2.0533127211854336,-1.0776606276419938,0.04777289991532764,Bargain Hunters
20.0,17.46,16.37,17.0,8.0,CM00244,2,-1.9652208915090716,-0.8047612139417646,-1.9652208915090716,-0.8047612139417646,0.3256008826784281,Window Shoppers
4.0,35.83,82.92,46.0,1.0,CM00245,1,1.9014884569235715,-0.8816905827785831,1.9014884569235715,-0.8816905827785831,-0.1071480023162201,Bargain Hunters
3.0,58.11,111.66,52.0,1.0,CM00246,1,2.64543640256628,-0.8492858218296279,2.64543640256628,-0.8492858218296279,-0.09716645259298715,Bargain Hunters
11.0,163.78,45.98,23.0,0.0,CM00247,0,0.4475531192699886,1.8188739008726134,0.4475531192699886,1.8188739008726134,0.3659346324849047,High Spenders
17.0,22.75,26.77,10.0,11.0,CM00248,2,-2.1009251514624996,-0.804480683236883,-2.1009251514624996,-0.804480683236883,-0.38261911667693654,Window Shoppers
27.0,46.0,20.45,9.0,8.0,CM00249,2,-2.6066489689089747,-0.3184408321426703,-2.6066489689089747,-0.3184408321426703,1.0524250509914193,Window Shoppers
5.0,187.8,59.83,21.0,2.0,CM00250,0,0.8762510496272101,2.0893833334821044,0.8762510496272101,2.0893833334821044,-0.5370485753624362,High Spenders
7.0,167.64,36.63,24.0,1.0,CM00251,0,0.5263674084618092,1.90855126462727,0.5263674084618092,1.90855126462727,-0.26048415988259804,High Spenders
11.0,133.14,29.56,27.0,0.0,CM00252,0,0.25663290926765403,1.3677781163134821,0.25663290926765403,1.3677781163134821,0.3390031354729168,High Spenders
10.0,49.38,21.28,21.0,12.0,CM00253,2,-1.399361577250853,-0.5659413224396268,-1.399361577250853,-0.5659413224396268,-1.3371258361799199,Window Shoppers
7.0,47.47,22.73,12.0,7.0,CM00254,2,-0.9011266053190627,-0.00984793799599765,-0.9011266053190627,-0.00984793799599765,-0.9830622927974452,Window Shoppers
20.0,33.61,26.12,18.0,10.0,CM00255,2,-1.9655573014448506,-0.7837953340051925,-1.9655573014448506,-0.7837953340051925,0.0757726735860726,Window Shoppers
3.0,49.74,62.45,41.0,0.0,CM00256,1,1.6342857657811574,-0.33300542379121595,1.6342857657811574,-0.33300542379121595,-0.2129666490236649,Bargain Hunters
2.0,63.47,73.21,51.0,2.0,CM00257,1,1.9902201865473736,-0.5406121105036364,1.9902201865473736,-0.5406121105036364,-0.5479282872906862,Bargain Hunters
13.0,10.44,8.56,15.0,6.0,CM00258,2,-1.4336391602339498,-0.5715739298699282,-1.4336391602339498,-0.5715739298699282,-0.19658897672064773,Window Shoppers
23.0,34.13,25.01,15.0,12.0,CM00259,2,-2.5048413142160633,-0.8870703371029167,-2.5048413142160633,-0.8870703371029167,0.11751552463837282,Window Shoppers
11.0,43.78,27.81,14.0,12.0,CM00260,2,-1.591475482462078,-0.5563388233694521,-1.591475482462078,-0.5563388233694521,-1.1977806295150084,Window Shoppers
4.0,76.83,86.16,66.0,1.0,CM00261,1,2.627501556253297,-0.7130991952424879,2.627501556253297,-0.7130991952424879,-0.1224980869622034,Bargain Hunters
2.0,29.35,72.22,63.0,1.0,CM00262,1,2.3817634166737127,-1.2562823240525647,2.3817634166737127,-1.2562823240525647,-0.340576323922456,Bargain Hunters
8.0,111.82,42.81,26.0,4.0,CM00263,0,0.1933391344021837,0.7347295741108558,0.1933391344021837,0.7347295741108558,-0.4395189822951849,High Spenders
24.0,37.85,9.49,16.0,10.0,CM00264,2,-2.572966843400886,-0.6214073314647847,-2.572966843400886,-0.6214073314647847,0.41923179559280643,Window Shoppers
13.0,183.15,36.74,18.0,2.0,CM00265,0,-0.17240124426552453,2.120679174368285,-0.17240124426552453,2.120679174368285,0.22381164482362761,High Spenders
27.0,24.03,29.25,4.0,11.0,CM00266,2,-2.9760682575451,-0.8172790293317075,-2.9760682575451,-0.8172790293317075,0.7112123916777251,Window Shoppers
10.0,158.45,32.14,19.0,5.0,CM00267,0,-0.3551037387641403,1.5817720893058618,-0.3551037387641403,1.5817720893058618,-0.4984419091273785,High Spenders
18.0,31.65,28.89,12.0,7.0,CM00268,2,-1.6416691757062798,-0.4592610323919796,-1.6416691757062798,-0.4592610323919796,0.2761974516056354,Window Shoppers
14.0,18.6,22.85,16.0,7.0,CM00269,2,-1.3446721758585474,-0.6491813502843186,-1.3446721758585474,-0.6491813502843186,-0.1639981463917459,Window Shoppers
3.0,60.45,115.48,47.0,1.0,CM00270,1,2.558750334443352,-0.7281967997228798,2.558750334443352,-0.7281967997228798,-0.09014193558610004,Bargain Hunters
9.0,152.55,54.66,9.0,3.0,CM00271,0,-0.028823401134529615,1.7157140524541936,-0.028823401134529615,1.7157140524541936,-0.2270380204779307,High Spenders
7.0,55.13,62.33,37.0,1.0,CM00272,1,1.1213472369646174,-0.290167544057462,1.1213472369646174,-0.290167544057462,0.07103985113247199,Bargain Hunters
23.0,34.68,13.53,9.0,8.0,CM00273,2,-2.4409007264133784,-0.3871513499462382,-2.4409007264133784,-0.3871513499462382,0.5982448299484695,Window Shoppers
11.0,163.37,25.32,18.0,2.0,CM00274,0,-0.23921100346658378,1.9219037044163636,-0.23921100346658378,1.9219037044163636,-0.020795906807692978,High Spenders
18.0,36.88,22.34,16.0,9.0,CM00275,2,-1.8262514354620403,-0.5634939135007694,-1.8262514354620403,-0.5634939135007694,-0.03320089487070133,Window Shoppers
9.0,112.43,49.68,20.0,1.0,CM00276,0,0.36535847050961046,1.026712575337535,0.36535847050961046,1.026712575337535,0.10551967126025877,High Spenders
6.0,55.37,80.89,48.0,2.0,CM00277,1,1.7115824259951897,-0.7105382699589746,1.7115824259951897,-0.7105382699589746,-0.06393867690141879,Bargain Hunters
16.0,110.34,43.02,14.0,0.0,CM00278,0,-0.33238059419422106,1.1383839398631421,-0.33238059419422106,1.1383839398631421,0.9680296314764048,High Spenders
13.0,195.05,27.57,31.0,2.0,CM00279,0,0.09677003711303322,2.0784657323298683,0.09677003711303322,2.0784657323298683,0.18061694899104938,High Spenders
6.0,44.64,117.6,52.0,2.0,CM00280,1,2.38808539345046,-1.2122709824507227,2.38808539345046,-1.2122709824507227,0.14497212909059048,Bargain Hunters
7.0,66.88,90.34,37.0,3.0,CM00281,1,1.3690862594400293,-0.43810451779830745,1.3690862594400293,-0.43810451779830745,-0.081442765184729,Bargain Hunters
6.0,69.7,87.26,47.0,1.0,CM00282,1,1.912494332534614,-0.4397166395370529,1.912494332534614,-0.4397166395370529,0.08094224059722918,Bargain Hunters
12.0,190.03,47.68,15.0,1.0,CM00283,0,0.10017515367137508,2.304781959102328,0.10017515367137508,2.304781959102328,0.2908891977384931,High Spenders
2.0,62.42,115.92,48.0,2.0,CM00284,1,2.566917243548507,-0.7783083879285332,2.566917243548507,-0.7783083879285332,-0.3361430042153748,Bargain Hunters
11.0,182.05,55.46,21.0,2.0,CM00285,0,0.35634537375172504,1.9408213558037943,0.35634537375172504,1.9408213558037943,0.10626714723122092,High Spenders
10.0,195.98,56.83,21.0,1.0,CM00286,0,0.5819136402792986,2.231898202383959,0.5819136402792986,2.231898202383959,0.1189355757596223,High Spenders
1.0,31.79,79.76,44.0,2.0,CM00287,1,1.8993195401563876,-0.9042001537107441,1.8993195401563876,-0.9042001537107441,-0.5854720251740609,Bargain Hunters
21.0,33.9,18.99,9.0,12.0,CM00288,2,-2.6332408445189346,-0.6874670776622096,-2.6332408445189346,-0.6874670776622096,-0.14133456671353734,Window Shoppers
20.0,105.12,36.89,24.0,4.0,CM00289,0,-0.8540666739187187,0.5370098182648952,-0.8540666739187187,0.5370098182648952,0.850250457214905,High Spenders
7.0,172.21,26.75,17.0,6.0,CM00290,0,-0.36067385135311536,1.849207150435305,-0.36067385135311536,1.849207150435305,-1.0164776175742802,High Spenders
5.0,38.53,88.54,45.0,0.0,CM00291,1,1.9965088397131148,-0.8003021442460697,1.9965088397131148,-0.8003021442460697,0.16191524732178736,Bargain Hunters
7.0,52.25,63.87,51.0,0.0,CM00292,1,1.6681129565884054,-0.5846841402914726,1.6681129565884054,-0.5846841402914726,0.24455390618664863,Bargain Hunters
7.0,25.46,108.63,46.0,1.0,CM00293,1,2.0651718766806573,-1.2597623798472315,2.0651718766806573,-1.2597623798472315,0.3670481567698818,Bargain Hunters
10.0,49.38,47.8,21.0,2.0,CM00294,0,0.07493531304236825,-0.041701673514879745,0.07493531304236825,-0.041701673514879745,0.17055811816620506,High Spenders
9.0,164.1,48.81,25.0,4.0,CM00295,0,0.27623320978211124,1.5089959728179483,0.27623320978211124,1.5089959728179483,-0.38526409266814715,High Spenders
9.0,117.46,34.0,17.0,3.0,CM00296,0,-0.17350544484998034,1.1359121253886018,-0.17350544484998034,1.1359121253886018,-0.26143046841323864,High Spenders
10.0,27.45,28.02,16.0,13.0,CM00297,2,-1.589190784968997,-0.9096747119413183,-1.589190784968997,-0.9096747119413183,-1.4139689624336962,Window Shoppers
11.0,121.79,47.02,18.0,1.0,CM00298,0,0.13291705458047248,1.203745611258808,0.13291705458047248,1.203745611258808,0.2924636329149183,High Spenders
13.0,138.21,24.42,17.0,4.0,CM00299,0,-0.6868784548767477,1.3911869360670193,-0.6868784548767477,1.3911869360670193,-0.04287715711496109,High Spenders
2.0,72.91,79.32,38.0,3.0,CM00300,1,1.6050253679482953,-0.2184860523271307,1.6050253679482953,-0.2184860523271307,-0.6916967722692361,Bargain Hunters
2.0,77.77,85.53,57.0,1.0,CM00301,1,2.495198987164117,-0.465339476704204,2.495198987164117,-0.465339476704204,-0.36114995284532075,Bargain Hunters
26.0,20.89,20.0,17.0,7.0,CM00302,2,-2.237673503456146,-0.7951680960243951,-2.237673503456146,-0.7951680960243951,1.1319448310521885,Window Shoppers
7.0,77.5,94.62,48.0,0.0,CM00303,1,2.104065571508231,-0.33556947189605585,2.104065571508231,-0.33556947189605585,0.3540051803124899,Bargain Hunters
7.0,51.39,112.33,53.0,1.0,CM00304,1,2.3799769788919476,-1.0392045361150655,2.3799769788919476,-1.0392045361150655,0.3560789958809667,Bargain Hunters
11.0,140.15,35.07,19.0,1.0,CM00305,0,0.008398657528042199,1.5457198359911923,0.008398657528042199,1.5457198359911923,0.20457797478523523,High Spenders
16.0,15.6,7.93,8.0,12.0,CM00306,2,-2.5012853863332536,-0.7990650432820527,-2.5012853863332536,-0.7990650432820527,-0.7162592944595123,Window Shoppers
5.0,60.28,90.79,52.0,1.0,CM00307,1,2.1753073767614324,-0.7048288314645241,2.1753073767614324,-0.7048288314645241,0.012920966138280955,Bargain Hunters
16.0,158.17,58.25,18.0,4.0,CM00308,0,-0.3121622126773673,1.4046729942206235,-0.3121622126773673,1.4046729942206235,0.4254061192062067,High Spenders
2.0,50.99,105.8,57.0,2.0,CM00309,1,2.6593581320814956,-1.0858801828711773,2.6593581320814956,-1.0858801828711773,-0.3535847804136818,Bargain Hunters
10.0,49.38,82.11,21.0,0.0,CM00310,1,0.8241070488497314,-0.13237677944161674,0.8241070488497314,-0.13237677944161674,0.6182406671712437,Bargain Hunters
5.0,61.21,87.03,45.0,1.0,CM00311,1,1.9071358450042613,-0.5101420607762379,1.9071358450042613,-0.5101420607762379,-0.019382002230086758,Bargain Hunters
23.0,49.51,23.57,13.0,6.0,CM00312,2,-1.9250668147608665,-0.1737441906320484,-1.9250668147608665,-0.1737441906320484,0.9067023799061963,Window Shoppers
6.0,105.7,28.56,19.0,4.0,CM00313,0,-0.10452898797906922,0.9209808608216997,-0.10452898797906922,0.9209808608216997,-0.7321088001462571,High Spenders
3.0,68.54,94.28,55.0,0.0,CM00314,1,2.5879812810298866,-0.5671632422174252,2.5879812810298866,-0.5671632422174252,-0.05892684013122785,Bargain Hunters
12.0,27.84,10.71,17.0,16.0,CM00315,2,-2.294257434412671,-1.0497474146589196,-2.294257434412671,-1.0497474146589196,-1.6936203670855319,Window Shoppers
2.0,48.85,93.13,48.0,2.0,CM00316,1,2.1859296178945016,-0.8342683530080098,2.1859296178945016,-0.8342683530080098,-0.42926077640646443,Bargain Hunters
10.0,49.38,55.19,21.0,0.0,CM00317,0,0.40246708916568286,0.049084991273359406,0.40246708916568286,0.049084991273359406,0.48260515007077814,High Spenders
6.0,74.66,78.21,51.0,2.0,CM00318,1,1.7941693039746942,-0.4609670863622668,1.7941693039746942,-0.4609670863622668,-0.10321395175524355,Bargain Hunters
4.0,44.77,60.68,47.0,0.0,CM00319,1,1.7050087306744526,-0.5455407361420336,1.7050087306744526,-0.5455407361420336,-0.09440326486156293,Bargain Hunters
14.0,14.1,27.45,18.0,12.0,CM00320,2,-1.7497901225735535,-1.1454713239780054,-1.7497901225735535,-1.1454713239780054,-0.8172625624864935,Window Shoppers
4.0,34.24,66.45,48.0,0.0,CM00321,1,1.806864641905691,-0.7692056858370951,1.806864641905691,-0.7692056858370951,-0.04678994302246709,Bargain Hunters
5.0,63.41,118.56,64.0,1.0,CM00322,1,2.9773934139326146,-1.1093554899731484,2.9773934139326146,-1.1093554899731484,0.16818141130040234,Bargain Hunters
24.0,29.85,27.37,16.0,12.0,CM00323,2,-2.5188713920398094,-1.006089748981567,-2.5188713920398094,-1.006089748981567,0.2473049708527822,Window Shoppers
17.0,32.39,23.74,11.0,12.0,CM00324,2,-2.207068947701478,-0.7276110494286334,-2.207068947701478,-0.7276110494286334,-0.5490180422693093,Window Shoppers
5.0,43.31,111.55,42.0,1.0,CM00325,1,2.169084307534109,-0.8854639563065293,2.169084307534109,-0.8854639563065293,0.12770969985606292,Bargain Hunters
23.0,31.67,11.72,13.0,5.0,CM00326,2,-2.036375119713623,-0.29909592488826686,-2.036375119713623,-0.29909592488826686,1.0129428309214634,Window Shoppers
5.0,32.21,75.13,55.0,0.0,CM00327,1,2.076602479861985,-1.0289149284320396,2.076602479861985,-1.0289149284320396,0.12141788457759654,Bargain Hunters
11.0,12.61,9.52,12.0,13.0,CM00328,2,-2.099310388306339,-0.9404771570883633,-2.099310388306339,-0.9404771570883633,-1.3808673188894918,Window Shoppers
17.0,10.85,29.24,7.0,9.0,CM00329,2,-1.9619279291576406,-0.7979001796564021,-1.9619279291576406,-0.7979001796564021,-0.08141145505781001,Window Shoppers
7.0,141.48,45.81,20.0,2.0,CM00330,0,0.39739561375440957,1.460900280055341,0.39739561375440957,1.460900280055341,-0.3165706083905363,High Spenders
6.0,154.13,28.79,20.0,1.0,CM00331,0,0.3326596919698202,1.8561710496908856,0.3326596919698202,1.8561710496908856,-0.3945118725040005,High Spenders
19.0,29.04,6.3,11.0,9.0,CM00332,2,-2.3155750974098868,-0.48062722310856537,-2.3155750974098868,-0.48062722310856537,-0.0005988062228921065,Window Shoppers
6.0,75.14,116.6,57.0,2.0,CM00333,1,2.577105147363644,-0.8451705238048915,2.577105147363644,-0.8451705238048915,0.09961964183804846,Bargain Hunters
3.0,74.88,79.18,46.0,0.0,CM00334,1,2.0915118279255083,-0.16820167597344726,2.0915118279255083,-0.16820167597344726,-0.16041235892785433,Bargain Hunters
7.0,37.35,104.18,47.0,0.0,CM00335,1,2.1525565527038975,-0.9979696180526899,2.1525565527038975,-0.9979696180526899,0.46470789114830685,Bargain Hunters
16.0,15.15,20.09,15.0,9.0,CM00336,2,-1.783020391086189,-0.8320594491275488,-1.783020391086189,-0.8320594491275488,-0.2301819502624871,Window Shoppers
4.0,22.95,61.91,39.0,0.0,CM00337,1,1.4445677960843415,-0.7137138700540225,1.4445677960843415,-0.7137138700540225,-0.06686531151319099,Bargain Hunters
24.0,18.95,9.43,13.0,4.0,CM00338,2,-2.062425568006158,-0.42468234774033203,-2.062425568006158,-0.42468234774033203,1.2685160563577884,Window Shoppers
